k7_1f_1,0.00163065836721932
k7_1f_2,0.00262436681760715
k7_1f_3,0.0145567019155011
k7_1f_4,0.0521501965986978
k7_1f_5,0.100482074371287
k7_1f_6,0.177928167082539
k7_1f_7,0.315065476498546
k7_1f_8,0.557900731002347
k7_1f_9,0.987900131464861
k7_1r_1,0.0928041717631
k7_1r_2,0.0928041717631
k7_1r_3,0.0928041717631
k7_1r_4,0.0928041717631
k7_1r_5,0.0928041717631
k7_1r_6,0.0928041717631
k7_1r_7,0.0928041717631
k7_1r_8,0.0928041717631
k7_1r_9,0.0928041717631
kcat7_1,0.0330538280256
kcat7_2,0.0296204198328
kcat7_3,0.060230126772
kcat7_4,0.0091945507536
kcat7_5,0.14697314799552
kcat7_6,0.26663615251848
kcat7_7,0.581933592
kcat7_8,0.710540915832
kcat7_9,0.8943155441856
k8_1f_1,11.7763992136
k8_1f_2,11.7763992136
k8_1f_3,11.7763992136
k8_1f_4,11.7763992136
k8_1f_5,11.7763992136
k8_1f_6,11.7763992136
k8_1f_7,11.7763992136
k8_1f_8,11.7763992136
k8_1f_9,11.7763992136
k8_1r_1,164.8695889904
k8_1r_2,164.8695889904
k8_1r_3,164.8695889904
k8_1r_4,164.8695889904
k8_1r_5,164.8695889904
k8_1r_6,164.8695889904
k8_1r_7,164.8695889904
k8_1r_8,164.8695889904
k8_1r_9,164.8695889904
k8_2f_1,1411.1030972778
k8_2f_2,1411.1030972778
k8_2f_3,1411.1030972778
k8_2f_4,1411.1030972778
k8_2f_5,1411.1030972778
k8_2f_6,1411.1030972778
k8_2f_7,1411.1030972778
k8_2f_8,1411.1030972778
k8_2f_9,1411.1030972778
k8_2r_1,402.1392919
k8_2r_2,402.1392919
k8_2r_3,402.1392919
k8_2r_4,402.1392919
k8_2r_5,402.1392919
k8_2r_6,402.1392919
k8_2r_7,402.1392919
k8_2r_8,402.1392919
k8_2r_9,402.1392919
k8_3f_1,20.1060474378537
k8_3f_2,20.1060474378537
k8_3f_3,20.1060474378537
k8_3f_4,20.1060474378537
k8_3f_5,20.1060474378537
k8_3f_6,20.1060474378537
k8_3f_7,20.1060474378537
k8_3f_8,20.1060474378537
k8_3f_9,20.1060474378537
k8_3r_1,164.8695889904
k8_3r_2,164.8695889904
k8_3r_3,164.8695889904
k8_3r_4,164.8695889904
k8_3r_5,164.8695889904
k8_3r_6,164.8695889904
k8_3r_7,164.8695889904
k8_3r_8,164.8695889904
k8_3r_9,164.8695889904
kcat8_1,254.284711890549
kcat8_2,254.284711890549
kcat8_3,250.667970911799
kcat8_4,278.2108445192
kcat8_5,250.38976006728
kcat8_6,80.4029340660488
kcat8_7,6.17628074832624
kcat8_8,6.17628074832624
kcat8_9,6.17628074832624
